Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
1062262,8.939904,12.483802,4.917426,1.82,-5.6,2.59,40.602623,60.199875,152.407715,16.04,9.2114995,13.1298865,5.10168,-0.5431910000000002,-1.2921689999999997,-0.3685080000000003,
1062282,8.231604,12.033935,5.898519,19.110001,-0.63,7.14,40.674591,61.535156,154.185974,16.06,8.585754000000001,12.2588685,5.4079725,-0.7082999999999995,-0.4498670000000011,0.9810930000000004,
1062302,6.987292,13.665898,7.025578,37.240002,-2.94,11.83,41.702724,61.917255,156.349609,16.08,7.609448,12.8499165,6.4620485,-1.2443120000000008,1.6319630000000007,1.127059,
1062322,5.783659,14.158837,6.295741,28.42,-5.95,15.190001,38.533512,60.27232,151.172745,16.1,6.3854755,13.9123675,6.6606594999999995,-1.203633,0.4929389999999998,-0.7298370000000007,
1062342,4.625491,12.823594,5.080144,1.75,-5.25,17.780001,38.515965,61.107975,154.12471,16.12,5.204575,13.4912155,5.6879425,-1.158168,-1.3352430000000002,-1.2155969999999998,
1062362,3.582183,10.808765,3.871725,-16.450001,-5.46,21.210001,40.600845,58.118782,155.40329,16.14,4.103837,11.8161795,4.4759345,-1.043308,-2.0148290000000006,-1.2084189999999997,
1062382,2.780559,8.379964,3.366822,-14.07,-7.35,24.5,38.300148,61.141319,153.8517,16.16,3.181371,9.5943645,3.6192735,-0.8016240000000003,-2.428801,-0.5049030000000001,
1062402,2.440766,6.305313,3.177782,16.52,-13.79,27.09,39.138977,59.962429,155.739899,16.18,2.6106625,7.3426385,3.272302,-0.3397929999999998,-2.0746509999999994,-0.1890399999999998,
1062422,2.182332,5.723836,2.579555,58.52,-19.25,28.49,42.758579,57.505424,156.962326,16.2,2.3115490000000003,6.0145745,2.8786685,-0.2584339999999998,-0.5814769999999996,-0.5982270000000001,
1062442,1.955006,5.305077,2.376158,78.610001,-21.77,25.969999,41.431145,57.978451,155.513031,16.22,2.068669,5.5144565,2.4778565,-0.2273260000000001,-0.4187590000000005,-0.2033969999999998,
