Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
455775,-5.745372,-6.702536,-3.967442,5.32,-9.38,-7.98,-24.228514,14.984936,60.995773,9.44,-5.6006015,-6.8508960000000005,-4.0296575,-0.2895409999999998,0.2967199999999996,0.1244309999999995,
455791,-5.431901,-6.671428,-3.886083,-14.49,-10.08,-6.44,-27.500483,13.877935,55.073837,9.46,-5.5886365,-6.686982,-3.9267625,0.3134709999999998,0.0311080000000005,0.0813589999999999,
455811,-5.262005,-7.721914,-3.991371,-24.08,-9.59,-4.69,-25.230572,12.728622,57.658611,9.48,-5.346953,-7.196671,-3.938727,0.1698959999999996,-1.0504860000000005,-0.1052879999999998,
455831,-5.474974,-7.997099,-3.831046,-15.75,-9.8,-3.43,-24.204617,11.23056,57.806744,9.5,-5.3684895,-7.8595065,-3.9112085,-0.2129689999999993,-0.2751850000000004,0.1603249999999998,
455851,-5.309863,-7.03515,-3.421859,-2.66,-9.73,-5.74,-24.896553,13.480728,58.771,9.52,-5.3924185,-7.5161245,-3.6264525,0.1651109999999995,0.9619490000000006,0.4091870000000002,
455866,-5.367293,-6.58289,-3.795152,2.1,-10.22,-6.09,-27.192221,12.264124,57.30904,9.54,-5.338578,-6.80902,-3.6085055,-0.05743,0.4522599999999999,-0.3732929999999999,
455886,-5.329006,-6.678607,-4.010514,-0.91,-9.8,-4.2,-23.995609,13.355264,60.985699,9.56,-5.3481495,-6.6307485,-3.902833,0.0382870000000004,-0.0957170000000005,-0.2153619999999998,
455906,-5.398401,-7.212225,-4.036836,-6.02,-6.51,-2.38,-26.449228,13.985118,56.768024,9.58,-5.3637035,-6.945416,-4.023675,-0.0693950000000001,-0.5336179999999997,-0.0263220000000004,
455926,-5.384043,-7.465873,-3.960263,-4.41,-4.06,-1.89,-24.232016,11.784358,59.306953,9.6,-5.391222,-7.339049,-3.9985495,0.0143579999999996,-0.2536480000000001,0.0765730000000002,
455941,-5.443866,-7.449123,-4.216304,1.05,-4.55,-1.75,-23.978842,15.99907,60.753315,9.62,-5.4139545,-7.457498,-4.0882835,-0.0598229999999997,0.01675,-0.2560410000000002,
455961,-5.424723,-7.145224,-4.113409,5.46,-4.41,-2.31,-25.715683,15.223331,59.78632,9.64,-5.4342945,-7.2971735,-4.1648565,0.0191429999999996,0.3038990000000003,0.1028950000000001,
455981,-5.415151,-7.083008,-4.185196,9.31,-4.76,-1.96,-24.216564,13.107749,59.401257,9.66,-5.419937,-7.114116,-4.1493025,0.0095720000000003,0.0622159999999993,-0.0717870000000004,
456001,-5.477366,-7.078222,-4.309628,14.28,-3.71,-1.47,-25.013006,14.295564,58.776035,9.68,-5.4462585,-7.080615,-4.247412000000001,-0.0622150000000001,0.0047860000000001,-0.1244319999999996,
